total_return,ann_return,ann_vol,sharpe,max_dd,n_trades,win_rate,profit_factor
0.39500768530045827,0.07648237705637617,0.13932759469498973,0.548939190573183,-0.25768624089818615,18,0.7222222222222222,2.349889531573426
2.8524079910675466,0.3802122348454082,0.5777040376741555,0.6581436341974483,-0.27451428981224724,17,0.7058823529411765,7.578657261161891
0.3165363870863622,0.07350789905925618,0.19160458604684394,0.3836437351310829,-0.4837863946008525,21,0.6190476190476191,1.564006704125645
2.6294586856210813,0.27822481557044565,0.20298496235735863,1.370667128930595,-0.200259171520551,19,0.8421052631578947,14.10986379901475
0.9245562791497497,0.15656480282393034,0.24361835176411614,0.6426642397430078,-0.182240338152792,14,0.7142857142857143,4.920494214681976
1.1198377593825177,0.17059301757359097,0.20481090094450796,0.8329293840654112,-0.2201837182160976,19,0.6842105263157895,3.228836147235072
3.28360082355712,0.32893618304872335,0.2879888374532231,1.142183794197062,-0.19813823673252545,21,0.8571428571428571,7.690187038152153
1.4235458981213247,0.2020673846421277,0.2320889316559966,0.8706463647376043,-0.18695399502238313,20,0.75,3.723071730401699
4.197083444499505,0.41412371727751435,0.4666834724218695,0.887376009114712,-0.234427826171905,22,0.5909090909090909,5.889661621385195
2.717841665257502,0.30993664755823214,0.3180451296531097,0.9745052467751307,-0.27696204347961406,18,0.6111111111111112,4.029456163073582
3.2718740460557836,0.3311509561072253,0.31277491444504046,1.058751647953576,-0.09089696740099051,22,0.6363636363636364,11.645123989851843
2.681599795651735,0.276067710966765,0.17077268756686775,1.6165799982427984,-0.146906462872748,20,0.75,9.0026817784015
3.7745347363816064,0.33655640068609305,0.21781539266220218,1.5451451643182983,-0.18480645862530196,23,0.6956521739130435,11.70011473967597
2.8472106881392953,0.2880120387007668,0.1899241177619347,1.516458478758253,-0.12564826329038395,20,0.75,7.323840087059766
5.505938642170781,0.4033716617662007,0.23978533958426315,1.6822198657581047,-0.09798821415053645,27,0.7777777777777778,17.303048853905434
2.549367014020799,0.27748925327839796,0.22100311046040214,1.2555898091222415,-0.20360088722794745,22,0.7272727272727273,5.049806787421941
0.5449904775202854,0.11607644731677402,0.24829874627323567,0.46748704558113185,-0.2836610243153082,16,0.5625,2.1802635670509725
4.627919920363813,0.3841108691719154,0.297682364141876,1.290338009371786,-0.0900972471926081,18,0.8888888888888888,26.48388797585261
0.4233857003001793,0.08007510442137317,0.14039940317803964,0.5703379260083492,-0.15234163162680425,11,0.6363636363636364,3.109207570453864
4.452454822421643,0.3762560335524149,0.2842701587561428,1.3235861097723622,-0.10763269615019797,20,0.8,26.39380922132782
0.013770375184533945,0.03402881936372307,0.24990032155900835,0.1361695701367392,-0.42698820926059716,22,0.5,1.2089477432661735
4.698671051645396,0.3927943987701198,0.3152285939534417,1.246062084165291,-0.17355277141092906,23,0.8695652173913043,11.246335273233054
1.4554982929076976,0.1934407880509788,0.16433173198031722,1.1771359415486968,-0.18740773000539854,16,0.8125,7.774081662202225
6.449415605261924,0.4999933579803375,0.5347167180652471,0.935062138676815,-0.4128496603595065,30,0.7333333333333333,5.527003071385121
0.37563281195059517,0.09341892928524208,0.24903266761347773,0.37512720793015436,-0.30439341176963786,26,0.5,1.6057639310582912
0.7220787083562454,0.21049955786296534,0.5909259600323259,0.35621985172465637,-0.38505302105483685,14,0.6428571428571429,2.488414411141428
2.9786388620301794,0.32944340069593364,0.3688024103067394,0.8932788709865801,-0.13084487283615526,20,0.75,7.558848356838333
1.4696834229196205,0.2823226797569921,0.47875938864551815,0.5896963828860362,-0.4818536030667974,23,0.6086956521739131,2.3942916758870862
1.4847115401993682,0.21320768360036987,0.26381922346084435,0.8081582562614654,-0.2042486252120677,15,0.6666666666666666,5.167679744987643
0.5724430287608231,0.10921076424477436,0.19455964812278956,0.5613227886588784,-0.3809278101011668,20,0.65,2.0147815775834044
0.7926989415627326,0.13252003737852228,0.1794602802571644,0.7384365899162905,-0.27057966528359517,15,0.5333333333333333,2.6268399670464757
2.1823238641275005,0.2602310467179428,0.24994986193606822,1.041132988441115,-0.16791364145715051,20,0.6,6.112563424631566
4.805072025832765,0.3892474129108105,0.2800325477034201,1.3900077548237673,-0.14591588051945525,26,0.7692307692307693,10.790793380132992
3.771809677528945,0.3471423286586618,0.2777726608445133,1.2497354044967695,-0.10815099826821074,25,0.76,12.893623974085346
1.40668314377375,0.1991107349099539,0.21868600240880634,0.9104868748651826,-0.22211475927642593,19,0.6842105263157895,5.406228150197511
2.8676683743078084,0.31562120684811035,0.3284072271828963,0.9610665683442309,-0.1353265057981861,18,0.7222222222222222,15.362449701546835
11.657886947295333,0.6763004832836682,0.7680750533878142,0.8805135387494385,-0.13106170681465715,22,0.7272727272727273,16.0417607143216
5.494274926252286,0.4224713989704118,0.33228383366639297,1.2714172528614964,-0.09880038565203142,21,0.8571428571428571,14.362529397855003
4.6127718703191265,0.3770388313050903,0.25372056494669976,1.4860396964049665,-0.14623382233356558,24,0.7916666666666666,19.913565448137305
